,Entity,Code,Day,Cases,Deaths,Disease
491,India,IND,2021-05-10,0.0,0.0,Covid-19
492,India,IND,2021-05-11,0.0,0.0,Covid-19
493,India,IND,2021-05-12,0.0,0.0,Covid-19
494,India,IND,2021-05-13,0.0,0.0,Covid-19
495,India,IND,2021-05-14,0.0,0.0,Covid-19
496,India,IND,2021-05-15,0.0,0.0,Covid-19
497,India,IND,2021-05-16,2387663.0,27922.0,Covid-19
498,India,IND,2021-05-17,0.0,0.0,Covid-19
499,India,IND,2021-05-18,0.0,0.0,Covid-19
500,India,IND,2021-05-19,0.0,0.0,Covid-19
501,India,IND,2021-05-20,0.0,0.0,Covid-19
502,India,IND,2021-05-21,0.0,0.0,Covid-19
503,India,IND,2021-05-22,0.0,0.0,Covid-19
504,India,IND,2021-05-23,1846055.0,28982.0,Covid-19
505,India,IND,2021-05-24,0.0,0.0,Covid-19
506,India,IND,2021-05-25,0.0,0.0,Covid-19
507,India,IND,2021-05-26,0.0,0.0,Covid-19
508,India,IND,2021-05-27,0.0,0.0,Covid-19
509,India,IND,2021-05-28,0.0,0.0,Covid-19
510,India,IND,2021-05-29,0.0,0.0,Covid-19
511,India,IND,2021-05-30,1364668.0,26706.0,Covid-19
512,India,IND,2021-05-31,0.0,0.0,Covid-19
513,India,IND,2021-06-01,0.0,0.0,Covid-19
514,India,IND,2021-06-02,0.0,0.0,Covid-19
515,India,IND,2021-06-03,0.0,0.0,Covid-19
516,India,IND,2021-06-04,0.0,0.0,Covid-19
517,India,IND,2021-06-05,0.0,0.0,Covid-19
518,India,IND,2021-06-06,914539.0,20787.0,Covid-19
519,India,IND,2021-06-07,0.0,0.0,Covid-19
520,India,IND,2021-06-08,0.0,0.0,Covid-19
521,India,IND,2021-06-09,0.0,0.0,Covid-19
522,India,IND,2021-06-10,0.0,0.0,Covid-19
523,India,IND,2021-06-11,0.0,0.0,Covid-19
524,India,IND,2021-06-12,0.0,0.0,Covid-19
525,India,IND,2021-06-13,630650.0,23625.0,Covid-19
526,India,IND,2021-06-14,0.0,0.0,Covid-19
527,India,IND,2021-06-15,0.0,0.0,Covid-19
528,India,IND,2021-06-16,0.0,0.0,Covid-19
529,India,IND,2021-06-17,0.0,0.0,Covid-19
530,India,IND,2021-06-18,0.0,0.0,Covid-19
531,India,IND,2021-06-19,0.0,0.0,Covid-19
532,India,IND,2021-06-20,441976.0,16329.0,Covid-19
533,India,IND,2021-06-21,0.0,0.0,Covid-19
534,India,IND,2021-06-22,0.0,0.0,Covid-19
535,India,IND,2021-06-23,0.0,0.0,Covid-19
536,India,IND,2021-06-24,0.0,0.0,Covid-19
537,India,IND,2021-06-25,0.0,0.0,Covid-19
538,India,IND,2021-06-26,0.0,0.0,Covid-19
539,India,IND,2021-06-27,351218.0,9038.0,Covid-19
540,India,IND,2021-06-28,0.0,0.0,Covid-19
541,India,IND,2021-06-29,0.0,0.0,Covid-19
542,India,IND,2021-06-30,0.0,0.0,Covid-19
543,India,IND,2021-07-01,0.0,0.0,Covid-19
544,India,IND,2021-07-02,0.0,0.0,Covid-19
545,India,IND,2021-07-03,0.0,0.0,Covid-19
546,India,IND,2021-07-04,312250.0,6254.0,Covid-19
547,India,IND,2021-07-05,0.0,0.0,Covid-19
548,India,IND,2021-07-06,0.0,0.0,Covid-19
549,India,IND,2021-07-07,0.0,0.0,Covid-19
550,India,IND,2021-07-08,0.0,0.0,Covid-19
551,India,IND,2021-07-09,0.0,0.0,Covid-19
552,India,IND,2021-07-10,0.0,0.0,Covid-19
553,India,IND,2021-07-11,291789.0,6035.0,Covid-19
554,India,IND,2021-07-12,0.0,0.0,Covid-19
555,India,IND,2021-07-13,0.0,0.0,Covid-19
556,India,IND,2021-07-14,0.0,0.0,Covid-19
557,India,IND,2021-07-15,0.0,0.0,Covid-19
558,India,IND,2021-07-16,0.0,0.0,Covid-19
559,India,IND,2021-07-17,0.0,0.0,Covid-19
560,India,IND,2021-07-18,268843.0,5569.0,Covid-19
561,India,IND,2021-07-19,0.0,0.0,Covid-19
562,India,IND,2021-07-20,0.0,0.0,Covid-19
563,India,IND,2021-07-21,0.0,0.0,Covid-19
564,India,IND,2021-07-22,0.0,0.0,Covid-19
565,India,IND,2021-07-23,0.0,0.0,Covid-19
566,India,IND,2021-07-24,0.0,0.0,Covid-19
567,India,IND,2021-07-25,265836.0,6942.0,Covid-19
568,India,IND,2021-07-26,0.0,0.0,Covid-19
569,India,IND,2021-07-27,0.0,0.0,Covid-19
570,India,IND,2021-07-28,0.0,0.0,Covid-19
571,India,IND,2021-07-29,0.0,0.0,Covid-19
572,India,IND,2021-07-30,0.0,0.0,Covid-19
573,India,IND,2021-07-31,0.0,0.0,Covid-19
574,India,IND,2021-08-01,283923.0,3800.0,Covid-19
575,India,IND,2021-08-02,0.0,0.0,Covid-19
576,India,IND,2021-08-03,0.0,0.0,Covid-19
577,India,IND,2021-08-04,0.0,0.0,Covid-19
578,India,IND,2021-08-05,0.0,0.0,Covid-19
579,India,IND,2021-08-06,0.0,0.0,Covid-19
580,India,IND,2021-08-07,0.0,0.0,Covid-19
581,India,IND,2021-08-08,278631.0,3511.0,Covid-19
582,India,IND,2021-08-09,0.0,0.0,Covid-19
583,India,IND,2021-08-10,0.0,0.0,Covid-19
584,India,IND,2021-08-11,0.0,0.0,Covid-19
585,India,IND,2021-08-12,0.0,0.0,Covid-19
586,India,IND,2021-08-13,0.0,0.0,Covid-19
587,India,IND,2021-08-14,0.0,0.0,Covid-19
588,India,IND,2021-08-15,258121.0,3363.0,Covid-19
589,India,IND,2021-08-16,0.0,0.0,Covid-19
590,India,IND,2021-08-17,0.0,0.0,Covid-19
591,India,IND,2021-08-18,0.0,0.0,Covid-19
592,India,IND,2021-08-19,0.0,0.0,Covid-19
593,India,IND,2021-08-20,0.0,0.0,Covid-19
594,India,IND,2021-08-21,0.0,0.0,Covid-19
595,India,IND,2021-08-22,231658.0,3142.0,Covid-19
596,India,IND,2021-08-23,0.0,0.0,Covid-19
597,India,IND,2021-08-24,0.0,0.0,Covid-19
598,India,IND,2021-08-25,0.0,0.0,Covid-19
599,India,IND,2021-08-26,0.0,0.0,Covid-19
600,India,IND,2021-08-27,0.0,0.0,Covid-19
601,India,IND,2021-08-28,0.0,0.0,Covid-19
602,India,IND,2021-08-29,270796.0,3463.0,Covid-19
603,India,IND,2021-08-30,0.0,0.0,Covid-19
604,India,IND,2021-08-31,0.0,0.0,Covid-19
605,India,IND,2021-09-01,0.0,0.0,Covid-19
606,India,IND,2021-09-02,0.0,0.0,Covid-19
607,India,IND,2021-09-03,0.0,0.0,Covid-19
608,India,IND,2021-09-04,0.0,0.0,Covid-19
609,India,IND,2021-09-05,293643.0,2703.0,Covid-19
610,India,IND,2021-09-06,0.0,0.0,Covid-19
611,India,IND,2021-09-07,0.0,0.0,Covid-19
612,India,IND,2021-09-08,0.0,0.0,Covid-19
613,India,IND,2021-09-09,0.0,0.0,Covid-19
614,India,IND,2021-09-10,0.0,0.0,Covid-19
615,India,IND,2021-09-11,0.0,0.0,Covid-19
616,India,IND,2021-09-12,248248.0,2122.0,Covid-19
617,India,IND,2021-09-13,0.0,0.0,Covid-19
618,India,IND,2021-09-14,0.0,0.0,Covid-19
619,India,IND,2021-09-15,0.0,0.0,Covid-19
620,India,IND,2021-09-16,0.0,0.0,Covid-19
621,India,IND,2021-09-17,0.0,0.0,Covid-19
622,India,IND,2021-09-18,0.0,0.0,Covid-19
623,India,IND,2021-09-19,211242.0,2183.0,Covid-19
624,India,IND,2021-09-20,0.0,0.0,Covid-19
625,India,IND,2021-09-21,0.0,0.0,Covid-19
626,India,IND,2021-09-22,0.0,0.0,Covid-19
627,India,IND,2021-09-23,0.0,0.0,Covid-19
628,India,IND,2021-09-24,0.0,0.0,Covid-19
629,India,IND,2021-09-25,0.0,0.0,Covid-19
630,India,IND,2021-09-26,204582.0,2080.0,Covid-19
631,India,IND,2021-09-27,0.0,0.0,Covid-19
632,India,IND,2021-09-28,0.0,0.0,Covid-19
633,India,IND,2021-09-29,0.0,0.0,Covid-19
634,India,IND,2021-09-30,0.0,0.0,Covid-19
635,India,IND,2021-10-01,0.0,0.0,Covid-19
636,India,IND,2021-10-02,0.0,0.0,Covid-19
637,India,IND,2021-10-03,161158.0,1899.0,Covid-19
638,India,IND,2021-10-04,0.0,0.0,Covid-19
639,India,IND,2021-10-05,0.0,0.0,Covid-19
640,India,IND,2021-10-06,0.0,0.0,Covid-19
641,India,IND,2021-10-07,0.0,0.0,Covid-19
642,India,IND,2021-10-08,0.0,0.0,Covid-19
643,India,IND,2021-10-09,0.0,0.0,Covid-19
644,India,IND,2021-10-10,139572.0,1772.0,Covid-19
645,India,IND,2021-10-11,0.0,0.0,Covid-19
646,India,IND,2021-10-12,0.0,0.0,Covid-19
647,India,IND,2021-10-13,0.0,0.0,Covid-19
648,India,IND,2021-10-14,0.0,0.0,Covid-19
649,India,IND,2021-10-15,0.0,0.0,Covid-19
650,India,IND,2021-10-16,0.0,0.0,Covid-19
651,India,IND,2021-10-17,114244.0,1535.0,Covid-19
652,India,IND,2021-10-18,0.0,0.0,Covid-19
653,India,IND,2021-10-19,0.0,0.0,Covid-19
654,India,IND,2021-10-20,0.0,0.0,Covid-19
655,India,IND,2021-10-21,0.0,0.0,Covid-19
656,India,IND,2021-10-22,0.0,0.0,Covid-19
657,India,IND,2021-10-23,0.0,0.0,Covid-19
658,India,IND,2021-10-24,107749.0,2145.0,Covid-19
659,India,IND,2021-10-25,0.0,0.0,Covid-19
660,India,IND,2021-10-26,0.0,0.0,Covid-19
661,India,IND,2021-10-27,0.0,0.0,Covid-19
662,India,IND,2021-10-28,0.0,0.0,Covid-19
663,India,IND,2021-10-29,0.0,0.0,Covid-19
664,India,IND,2021-10-30,0.0,0.0,Covid-19
665,India,IND,2021-10-31,97832.0,3917.0,Covid-19
666,India,IND,2021-11-01,0.0,0.0,Covid-19
667,India,IND,2021-11-02,0.0,0.0,Covid-19
668,India,IND,2021-11-03,0.0,0.0,Covid-19
669,India,IND,2021-11-04,0.0,0.0,Covid-19
670,India,IND,2021-11-05,0.0,0.0,Covid-19
671,India,IND,2021-11-06,0.0,0.0,Covid-19
672,India,IND,2021-11-07,82236.0,2605.0,Covid-19
673,India,IND,2021-11-08,0.0,0.0,Covid-19
674,India,IND,2021-11-09,0.0,0.0,Covid-19
675,India,IND,2021-11-10,0.0,0.0,Covid-19
676,India,IND,2021-11-11,0.0,0.0,Covid-19
677,India,IND,2021-11-12,0.0,0.0,Covid-19
678,India,IND,2021-11-13,0.0,0.0,Covid-19
679,India,IND,2021-11-14,81771.0,2739.0,Covid-19
680,India,IND,2021-11-15,0.0,0.0,Covid-19
681,India,IND,2021-11-16,0.0,0.0,Covid-19
682,India,IND,2021-11-17,0.0,0.0,Covid-19
683,India,IND,2021-11-18,0.0,0.0,Covid-19
684,India,IND,2021-11-19,0.0,0.0,Covid-19
685,India,IND,2021-11-20,0.0,0.0,Covid-19
686,India,IND,2021-11-21,73106.0,2132.0,Covid-19
687,India,IND,2021-11-22,0.0,0.0,Covid-19
688,India,IND,2021-11-23,0.0,0.0,Covid-19
689,India,IND,2021-11-24,0.0,0.0,Covid-19
690,India,IND,2021-11-25,0.0,0.0,Covid-19
691,India,IND,2021-11-26,0.0,0.0,Covid-19
692,India,IND,2021-11-27,0.0,0.0,Covid-19
693,India,IND,2021-11-28,62110.0,2892.0,Covid-19
694,India,IND,2021-11-29,0.0,0.0,Covid-19
695,India,IND,2021-11-30,0.0,0.0,Covid-19
696,India,IND,2021-12-01,0.0,0.0,Covid-19
697,India,IND,2021-12-02,0.0,0.0,Covid-19
698,India,IND,2021-12-03,0.0,0.0,Covid-19
699,India,IND,2021-12-04,0.0,0.0,Covid-19
700,India,IND,2021-12-05,60732.0,4772.0,Covid-19
701,India,IND,2021-12-06,0.0,0.0,Covid-19
702,India,IND,2021-12-07,0.0,0.0,Covid-19
703,India,IND,2021-12-08,0.0,0.0,Covid-19
704,India,IND,2021-12-09,0.0,0.0,Covid-19
705,India,IND,2021-12-10,0.0,0.0,Covid-19
706,India,IND,2021-12-11,0.0,0.0,Covid-19
707,India,IND,2021-12-12,57255.0,2108.0,Covid-19
708,India,IND,2021-12-13,0.0,0.0,Covid-19
709,India,IND,2021-12-14,0.0,0.0,Covid-19
710,India,IND,2021-12-15,0.0,0.0,Covid-19
711,India,IND,2021-12-16,0.0,0.0,Covid-19
712,India,IND,2021-12-17,0.0,0.0,Covid-19
713,India,IND,2021-12-18,0.0,0.0,Covid-19
714,India,IND,2021-12-19,49765.0,1988.0,Covid-19
715,India,IND,2021-12-20,0.0,0.0,Covid-19
716,India,IND,2021-12-21,0.0,0.0,Covid-19
717,India,IND,2021-12-22,0.0,0.0,Covid-19
718,India,IND,2021-12-23,0.0,0.0,Covid-19
719,India,IND,2021-12-24,0.0,0.0,Covid-19
720,India,IND,2021-12-25,0.0,0.0,Covid-19
721,India,IND,2021-12-26,46527.0,2260.0,Covid-19
722,India,IND,2021-12-27,0.0,0.0,Covid-19
723,India,IND,2021-12-28,0.0,0.0,Covid-19
724,India,IND,2021-12-29,0.0,0.0,Covid-19
725,India,IND,2021-12-30,0.0,0.0,Covid-19
726,India,IND,2021-12-31,0.0,0.0,Covid-19
727,India,IND,2022-01-01,0.0,0.0,Covid-19
728,India,IND,2022-01-02,102330.0,2088.0,Covid-19
729,India,IND,2022-01-03,0.0,0.0,Covid-19
730,India,IND,2022-01-04,0.0,0.0,Covid-19
731,India,IND,2022-01-05,0.0,0.0,Covid-19
732,India,IND,2022-01-06,0.0,0.0,Covid-19
733,India,IND,2022-01-07,0.0,0.0,Covid-19
734,India,IND,2022-01-08,0.0,0.0,Covid-19
735,India,IND,2022-01-09,638872.0,2020.0,Covid-19
736,India,IND,2022-01-10,0.0,0.0,Covid-19
737,India,IND,2022-01-11,0.0,0.0,Covid-19
738,India,IND,2022-01-12,0.0,0.0,Covid-19
739,India,IND,2022-01-13,0.0,0.0,Covid-19
740,India,IND,2022-01-14,0.0,0.0,Covid-19
741,India,IND,2022-01-15,0.0,0.0,Covid-19
742,India,IND,2022-01-16,1594160.0,2276.0,Covid-19
743,India,IND,2022-01-17,0.0,0.0,Covid-19
744,India,IND,2022-01-18,0.0,0.0,Covid-19
745,India,IND,2022-01-19,0.0,0.0,Covid-19
746,India,IND,2022-01-20,0.0,0.0,Covid-19
747,India,IND,2022-01-21,0.0,0.0,Covid-19
748,India,IND,2022-01-22,0.0,0.0,Covid-19
749,India,IND,2022-01-23,2115100.0,3343.0,Covid-19
750,India,IND,2022-01-24,0.0,0.0,Covid-19
751,India,IND,2022-01-25,0.0,0.0,Covid-19
752,India,IND,2022-01-26,0.0,0.0,Covid-19
753,India,IND,2022-01-27,0.0,0.0,Covid-19
754,India,IND,2022-01-28,0.0,0.0,Covid-19
755,India,IND,2022-01-29,0.0,0.0,Covid-19
756,India,IND,2022-01-30,1855258.0,4682.0,Covid-19
757,India,IND,2022-01-31,0.0,0.0,Covid-19
758,India,IND,2022-02-01,0.0,0.0,Covid-19
759,India,IND,2022-02-02,0.0,0.0,Covid-19
760,India,IND,2022-02-03,0.0,0.0,Covid-19
761,India,IND,2022-02-04,0.0,0.0,Covid-19
762,India,IND,2022-02-05,0.0,0.0,Covid-19
763,India,IND,2022-02-06,1095616.0,7888.0,Covid-19
764,India,IND,2022-02-07,0.0,0.0,Covid-19
765,India,IND,2022-02-08,0.0,0.0,Covid-19
766,India,IND,2022-02-09,0.0,0.0,Covid-19
767,India,IND,2022-02-10,0.0,0.0,Covid-19
768,India,IND,2022-02-11,0.0,0.0,Covid-19
769,India,IND,2022-02-12,0.0,0.0,Covid-19
770,India,IND,2022-02-13,443283.0,6686.0,Covid-19
771,India,IND,2022-02-14,0.0,0.0,Covid-19
772,India,IND,2022-02-15,0.0,0.0,Covid-19
773,India,IND,2022-02-16,0.0,0.0,Covid-19
774,India,IND,2022-02-17,0.0,0.0,Covid-19
775,India,IND,2022-02-18,0.0,0.0,Covid-19
776,India,IND,2022-02-19,0.0,0.0,Covid-19
777,India,IND,2022-02-20,191052.0,3238.0,Covid-19
778,India,IND,2022-02-21,0.0,0.0,Covid-19
779,India,IND,2022-02-22,0.0,0.0,Covid-19
780,India,IND,2022-02-23,0.0,0.0,Covid-19
781,India,IND,2022-02-24,0.0,0.0,Covid-19
782,India,IND,2022-02-25,0.0,0.0,Covid-19
783,India,IND,2022-02-26,0.0,0.0,Covid-19
784,India,IND,2022-02-27,93644.0,1821.0,Covid-19
785,India,IND,2022-02-28,0.0,0.0,Covid-19
786,India,IND,2022-03-01,0.0,0.0,Covid-19
787,India,IND,2022-03-02,0.0,0.0,Covid-19
788,India,IND,2022-03-03,0.0,0.0,Covid-19
789,India,IND,2022-03-04,0.0,0.0,Covid-19
790,India,IND,2022-03-05,0.0,0.0,Covid-19
791,India,IND,2022-03-06,46836.0,1312.0,Covid-19
792,India,IND,2022-03-07,0.0,0.0,Covid-19
793,India,IND,2022-03-08,0.0,0.0,Covid-19
794,India,IND,2022-03-09,0.0,0.0,Covid-19
795,India,IND,2022-03-10,0.0,0.0,Covid-19
796,India,IND,2022-03-11,0.0,0.0,Covid-19
797,India,IND,2022-03-12,0.0,0.0,Covid-19
798,India,IND,2022-03-13,28038.0,814.0,Covid-19
799,India,IND,2022-03-14,0.0,0.0,Covid-19
800,India,IND,2022-03-15,0.0,0.0,Covid-19
801,India,IND,2022-03-16,0.0,0.0,Covid-19
802,India,IND,2022-03-17,0.0,0.0,Covid-19
803,India,IND,2022-03-18,0.0,0.0,Covid-19
804,India,IND,2022-03-19,0.0,0.0,Covid-19
805,India,IND,2022-03-20,16850.0,629.0,Covid-19
806,India,IND,2022-03-21,0.0,0.0,Covid-19
807,India,IND,2022-03-22,0.0,0.0,Covid-19
808,India,IND,2022-03-23,0.0,0.0,Covid-19
809,India,IND,2022-03-24,0.0,0.0,Covid-19
810,India,IND,2022-03-25,0.0,0.0,Covid-19
811,India,IND,2022-03-26,0.0,0.0,Covid-19
812,India,IND,2022-03-27,11612.0,4525.0,Covid-19
813,India,IND,2022-03-28,0.0,0.0,Covid-19
814,India,IND,2022-03-29,0.0,0.0,Covid-19
815,India,IND,2022-03-30,0.0,0.0,Covid-19
816,India,IND,2022-03-31,0.0,0.0,Covid-19
817,India,IND,2022-04-01,0.0,0.0,Covid-19
818,India,IND,2022-04-02,0.0,0.0,Covid-19
819,India,IND,2022-04-03,8678.0,341.0,Covid-19
820,India,IND,2022-04-04,0.0,0.0,Covid-19
821,India,IND,2022-04-05,0.0,0.0,Covid-19
822,India,IND,2022-04-06,0.0,0.0,Covid-19
823,India,IND,2022-04-07,0.0,0.0,Covid-19
824,India,IND,2022-04-08,0.0,0.0,Covid-19
825,India,IND,2022-04-09,0.0,0.0,Covid-19
826,India,IND,2022-04-10,7140.0,340.0,Covid-19
827,India,IND,2022-04-11,0.0,0.0,Covid-19
828,India,IND,2022-04-12,0.0,0.0,Covid-19
829,India,IND,2022-04-13,0.0,0.0,Covid-19
830,India,IND,2022-04-14,0.0,0.0,Covid-19
831,India,IND,2022-04-15,0.0,0.0,Covid-19
832,India,IND,2022-04-16,0.0,0.0,Covid-19
833,India,IND,2022-04-17,6826.0,66.0,Covid-19
834,India,IND,2022-04-18,0.0,0.0,Covid-19
835,India,IND,2022-04-19,0.0,0.0,Covid-19
836,India,IND,2022-04-20,0.0,0.0,Covid-19
837,India,IND,2022-04-21,0.0,0.0,Covid-19
838,India,IND,2022-04-22,0.0,0.0,Covid-19
839,India,IND,2022-04-23,0.0,0.0,Covid-19
840,India,IND,2022-04-24,15448.0,442.0,Covid-19
841,India,IND,2022-04-25,0.0,0.0,Covid-19
842,India,IND,2022-04-26,0.0,0.0,Covid-19
843,India,IND,2022-04-27,0.0,0.0,Covid-19
844,India,IND,2022-04-28,0.0,0.0,Covid-19
845,India,IND,2022-04-29,0.0,0.0,Covid-19
846,India,IND,2022-04-30,0.0,0.0,Covid-19
847,India,IND,2022-05-01,21643.0,1650.0,Covid-19
848,India,IND,2022-05-02,0.0,0.0,Covid-19
849,India,IND,2022-05-03,0.0,0.0,Covid-19
850,India,IND,2022-05-04,0.0,0.0,Covid-19
851,India,IND,2022-05-05,0.0,0.0,Covid-19
852,India,IND,2022-05-06,0.0,0.0,Covid-19
853,India,IND,2022-05-07,0.0,0.0,Covid-19
854,India,IND,2022-05-08,23006.0,221.0,Covid-19
855,India,IND,2022-05-09,0.0,0.0,Covid-19
856,India,IND,2022-05-10,0.0,0.0,Covid-19
857,India,IND,2022-05-11,0.0,0.0,Covid-19
858,India,IND,2022-05-12,0.0,0.0,Covid-19
859,India,IND,2022-05-13,0.0,0.0,Covid-19
860,India,IND,2022-05-14,0.0,0.0,Covid-19
861,India,IND,2022-05-15,19405.0,150.0,Covid-19
862,India,IND,2022-05-16,0.0,0.0,Covid-19
863,India,IND,2022-05-17,0.0,0.0,Covid-19
864,India,IND,2022-05-18,0.0,0.0,Covid-19
865,India,IND,2022-05-19,0.0,0.0,Covid-19
866,India,IND,2022-05-20,0.0,0.0,Covid-19
867,India,IND,2022-05-21,0.0,0.0,Covid-19
868,India,IND,2022-05-22,14772.0,199.0,Covid-19
869,India,IND,2022-05-23,0.0,0.0,Covid-19
870,India,IND,2022-05-24,0.0,0.0,Covid-19
871,India,IND,2022-05-25,0.0,0.0,Covid-19
872,India,IND,2022-05-26,0.0,0.0,Covid-19
873,India,IND,2022-05-27,0.0,0.0,Covid-19
874,India,IND,2022-05-28,0.0,0.0,Covid-19
875,India,IND,2022-05-29,16672.0,173.0,Covid-19
876,India,IND,2022-05-30,0.0,0.0,Covid-19
877,India,IND,2022-05-31,0.0,0.0,Covid-19
878,India,IND,2022-06-01,0.0,0.0,Covid-19
879,India,IND,2022-06-02,0.0,0.0,Covid-19
880,India,IND,2022-06-03,0.0,0.0,Covid-19
881,India,IND,2022-06-04,0.0,0.0,Covid-19
882,India,IND,2022-06-05,23774.0,106.0,Covid-19
883,India,IND,2022-06-06,0.0,0.0,Covid-19
884,India,IND,2022-06-07,0.0,0.0,Covid-19
885,India,IND,2022-06-08,0.0,0.0,Covid-19
886,India,IND,2022-06-09,0.0,0.0,Covid-19
887,India,IND,2022-06-10,0.0,0.0,Covid-19
888,India,IND,2022-06-11,0.0,0.0,Covid-19
889,India,IND,2022-06-12,45200.0,69.0,Covid-19
890,India,IND,2022-06-13,0.0,0.0,Covid-19
891,India,IND,2022-06-14,0.0,0.0,Covid-19
892,India,IND,2022-06-15,0.0,0.0,Covid-19
893,India,IND,2022-06-16,0.0,0.0,Covid-19
894,India,IND,2022-06-17,0.0,0.0,Covid-19
895,India,IND,2022-06-18,0.0,0.0,Covid-19
896,India,IND,2022-06-19,74675.0,94.0,Covid-19
897,India,IND,2022-06-20,0.0,0.0,Covid-19
898,India,IND,2022-06-21,0.0,0.0,Covid-19
899,India,IND,2022-06-22,0.0,0.0,Covid-19
900,India,IND,2022-06-23,0.0,0.0,Covid-19
901,India,IND,2022-06-24,0.0,0.0,Covid-19
902,India,IND,2022-06-25,0.0,0.0,Covid-19
903,India,IND,2022-06-26,93281.0,144.0,Covid-19
904,India,IND,2022-06-27,0.0,0.0,Covid-19
905,India,IND,2022-06-28,0.0,0.0,Covid-19
906,India,IND,2022-06-29,0.0,0.0,Covid-19
907,India,IND,2022-06-30,0.0,0.0,Covid-19
908,India,IND,2022-07-01,0.0,0.0,Covid-19
909,India,IND,2022-07-02,0.0,0.0,Covid-19
910,India,IND,2022-07-03,112456.0,200.0,Covid-19
911,India,IND,2022-07-04,0.0,0.0,Covid-19
912,India,IND,2022-07-05,0.0,0.0,Covid-19
913,India,IND,2022-07-06,0.0,0.0,Covid-19
914,India,IND,2022-07-07,0.0,0.0,Covid-19
915,India,IND,2022-07-08,0.0,0.0,Covid-19
916,India,IND,2022-07-09,0.0,0.0,Covid-19
917,India,IND,2022-07-10,120222.0,229.0,Covid-19
918,India,IND,2022-07-11,0.0,0.0,Covid-19
919,India,IND,2022-07-12,0.0,0.0,Covid-19
920,India,IND,2022-07-13,0.0,0.0,Covid-19
921,India,IND,2022-07-14,0.0,0.0,Covid-19
922,India,IND,2022-07-15,0.0,0.0,Covid-19
923,India,IND,2022-07-16,0.0,0.0,Covid-19
924,India,IND,2022-07-17,127948.0,281.0,Covid-19
925,India,IND,2022-07-18,0.0,0.0,Covid-19
926,India,IND,2022-07-19,0.0,0.0,Covid-19
927,India,IND,2022-07-20,0.0,0.0,Covid-19
928,India,IND,2022-07-21,0.0,0.0,Covid-19
929,India,IND,2022-07-22,0.0,0.0,Covid-19
930,India,IND,2022-07-23,0.0,0.0,Covid-19
931,India,IND,2022-07-24,138156.0,324.0,Covid-19
932,India,IND,2022-07-25,0.0,0.0,Covid-19
933,India,IND,2022-07-26,0.0,0.0,Covid-19
934,India,IND,2022-07-27,0.0,0.0,Covid-19
935,India,IND,2022-07-28,0.0,0.0,Covid-19
936,India,IND,2022-07-29,0.0,0.0,Covid-19
937,India,IND,2022-07-30,0.0,0.0,Covid-19
938,India,IND,2022-07-31,131056.0,324.0,Covid-19
939,India,IND,2022-08-01,0.0,0.0,Covid-19
940,India,IND,2022-08-02,0.0,0.0,Covid-19
941,India,IND,2022-08-03,0.0,0.0,Covid-19
942,India,IND,2022-08-04,0.0,0.0,Covid-19
943,India,IND,2022-08-05,0.0,0.0,Covid-19
944,India,IND,2022-08-06,0.0,0.0,Covid-19
945,India,IND,2022-08-07,125921.0,332.0,Covid-19
946,India,IND,2022-08-08,0.0,0.0,Covid-19
947,India,IND,2022-08-09,0.0,0.0,Covid-19
948,India,IND,2022-08-10,0.0,0.0,Covid-19
949,India,IND,2022-08-11,0.0,0.0,Covid-19
950,India,IND,2022-08-12,0.0,0.0,Covid-19
951,India,IND,2022-08-13,0.0,0.0,Covid-19
952,India,IND,2022-08-14,107732.0,348.0,Covid-19
953,India,IND,2022-08-15,0.0,0.0,Covid-19
954,India,IND,2022-08-16,0.0,0.0,Covid-19
955,India,IND,2022-08-17,0.0,0.0,Covid-19
956,India,IND,2022-08-18,0.0,0.0,Covid-19
957,India,IND,2022-08-19,0.0,0.0,Covid-19
958,India,IND,2022-08-20,0.0,0.0,Covid-19
959,India,IND,2022-08-21,85965.0,295.0,Covid-19
960,India,IND,2022-08-22,0.0,0.0,Covid-19
961,India,IND,2022-08-23,0.0,0.0,Covid-19
962,India,IND,2022-08-24,0.0,0.0,Covid-19
963,India,IND,2022-08-25,0.0,0.0,Covid-19
964,India,IND,2022-08-26,0.0,0.0,Covid-19
965,India,IND,2022-08-27,0.0,0.0,Covid-19
966,India,IND,2022-08-28,68703.0,422.0,Covid-19
967,India,IND,2022-08-29,0.0,0.0,Covid-19
968,India,IND,2022-08-30,0.0,0.0,Covid-19
969,India,IND,2022-08-31,0.0,0.0,Covid-19
970,India,IND,2022-09-01,0.0,0.0,Covid-19
971,India,IND,2022-09-02,0.0,0.0,Covid-19
972,India,IND,2022-09-03,0.0,0.0,Covid-19
973,India,IND,2022-09-04,48403.0,237.0,Covid-19
974,India,IND,2022-09-05,0.0,0.0,Covid-19
975,India,IND,2022-09-06,0.0,0.0,Covid-19
976,India,IND,2022-09-07,0.0,0.0,Covid-19
977,India,IND,2022-09-08,0.0,0.0,Covid-19
978,India,IND,2022-09-09,0.0,0.0,Covid-19
979,India,IND,2022-09-10,0.0,0.0,Covid-19
980,India,IND,2022-09-11,38824.0,159.0,Covid-19
981,India,IND,2022-09-12,0.0,0.0,Covid-19
982,India,IND,2022-09-13,0.0,0.0,Covid-19
983,India,IND,2022-09-14,0.0,0.0,Covid-19
984,India,IND,2022-09-15,0.0,0.0,Covid-19
